tt1783232	2012	土耳其	7.1	5.7	征服1453	Fetih 1453	開拓1453／征服者1453／法提赫1453	劇情|動作|歷史|戰爭|冒險	tt1783232	db_6878229	Movie\2012\[2012][土]征服1453 Fetih 1453(劇情_動作_歷史_戰爭_冒險)(7.1)(tt1783232)
tt1276419	2012	丹麥	7.6	6.9	皇室風流史	En kongelig affære	A Royal Affair／御醫／皇家風流史(港/臺)／皇家風流史(港／臺)	劇情|愛情|傳記|歷史	tt1276419	db_3179741	Movie\2012\[2012][丹]皇室風流史 En kongelig affære(劇情_愛情_傳記_歷史)(7.6)(tt1276419)
tt2375605	2012	丹麥	8.2	8.3	殺人一舉	The Act of Killing	殺戮演繹／殺人凶戲(港)／殺戮行為	紀錄片|歷史|犯罪	tt2375605	db_11538029	Movie\2012\[2012][丹]殺人一舉 The Act of Killing(紀錄片_歷史_犯罪)(8.2)(tt2375605)
tt2106476	2012	丹麥	8.3	9.1	謊言的烙印	Jagten	狩獵／The Hunt／捕獵／誣網(港)	劇情	tt2106476	db_6985810	Movie\2012\[2012][丹]謊言的烙印 Jagten(劇情)(8.3)(tt2106476)
tt1753496	2012	日本	6.6	7.6	惡靈古堡CG動畫:詛咒	Resident Evil：Damnation	生化危機：詛咒／バイオハザードダムネーション／Biohazard：Damnation	動作|科幻|動畫|驚悚|恐怖	tt1753496	db_5346468	Movie\2012\[2012][日]惡靈古堡CG動畫：詛咒 Resident Evil：Damnation(動作_科幻_動畫_驚悚_恐怖)(6.6)(tt1753496)
tt2366450	2012	加拿大	7.6	8.1	莎拉波莉家庭詩篇	Stories We Tell	我們講述的故事	紀錄片	tt2366450	db_11528235	Movie\2012\[2012][加]莎拉波莉家庭詩篇 Stories We Tell(紀錄片)(7.6)(tt2366450)
tt2073086	2012	加拿大	7.4	8.3	愛，無盡	Still Mine	依然如是／Still	劇情	tt2073086	db_11591779	Movie\2012\[2012][加]愛，無盡 Still Mine(劇情)(7.4)(tt2073086)
tt1650048	2012	加拿大	7.7	7.9	雙面勞倫斯	Laurence Anyways	愈傷愈愛(港)／永遠的勞倫斯	劇情|愛情	tt1650048	db_4838667	Movie\2012\[2012][加]雙面勞倫斯 Laurence Anyways(劇情_愛情)(7.7)(tt1650048)
tt2202471	2012	臺灣	6.6	6.9	愛	LOVE	愛／Love	劇情|愛情	tt2202471	db_6730004	Movie\2012\[2012][台]愛 LOVE(劇情_愛情)(6.6)(tt2202471)
tt2181931	2012	印度	7.9	8.3	救救菜英文	English Vinglish	印式英語／印度英語／紐約精讀遊(港)	劇情|喜劇|家庭	tt2181931	db_10876425	Movie\2012\[2012][印]救救菜英文 English Vinglish(劇情_喜劇_家庭)(7.9)(tt2181931)
tt1937149	2012	西班牙	7.6	7.5	屍物招領	El cuerpo	女屍謎案／The Body／屍體	驚悚	tt1937149	db_10608242	Movie\2012\[2012][西]屍物招領 El cuerpo(驚悚)(7.6)(tt1937149)
tt0938330	2012	法國	5.0	5.6	沉默之丘2：啟示錄	Silent Hill：Revelation 3D	寂靜嶺2／3D 鬼魅山房2(港)／Silent Hill 2／寂靜嶺2：啟示／寂靜嶺：揭示	懸疑|驚悚|恐怖	tt0938330	db_2117898	Movie\2012\[2012][法]沉默之丘2：啟示錄 Silent Hill：Revelation 3D(懸疑_驚悚_恐怖)(5.0)(tt0938330)
tt2053425	2012	法國	7.5	7.6	烈愛重生	De rouille et d'os	鏽與骨／Rust & Bone	劇情	tt2053425	db_6843843	Movie\2012\[2012][法]烈愛重生 De rouille et d'os(劇情)(7.5)(tt2053425)
tt1602472	2012	法國	6.0	6.7	紐約二日情	2 Days in New York	紐約兩日情／法國人來紐約／紐約愛漫遊(港)	喜劇|愛情	tt1602472	db_5413813	Movie\2012\[2012][法]紐約二日情 2 Days in New York(喜劇_愛情)(6.0)(tt1602472)
tt1964624	2012	法國	7.4	8.5	登堂入室	Dans la maison	In The House／一家之主／一屋之主／偷戀隔籬媽(港)／在屋內	劇情|懸疑	tt1964624	db_6537486	Movie\2012\[2012][法]登堂入室 Dans la maison(劇情_懸疑)(7.4)(tt1964624)
tt1602620	2012	法國	7.9	8.6	愛‧慕	Amour	愛／Love／These Two／他們倆	劇情|愛情	tt1602620	db_4798707	Movie\2012\[2012][法]愛‧慕 Amour(劇情_愛情)(7.9)(tt1602620)
tt1790885	2012	美國	7.4	7.6	00：30凌晨密令	Zero Dark Thirty	獵殺本·拉登／Kill Bin Laden／刺殺本·拉登／斬首行動／殺死本·拉登／追擊拉登行動(港)／黑夜行動	劇情|驚悚|歷史	tt1790885	db_6430835	Movie\2012\[2012][美]00:30凌晨密令 Zero Dark Thirty(劇情_驚悚_歷史)(7.4)(tt1790885)
tt2083383	2012	美國	6.8	7.3	人生決勝球	Trouble with the Curve	曲線難題	劇情|運動	tt2083383	db_6888712	Movie\2012\[2012][美]人生決勝球 Trouble with the Curve(劇情_運動)(6.8)(tt2083383)
tt1645170	2012	臺灣	6.4		大獨裁者落難記	The Dictator		喜劇	tt1645170		Movie\2012\[2012][美]大獨裁者落難記 The Dictator(喜劇)(6.4)(tt1645170)
tt1462769	2012	美國	6.6	7.8	小芽的奇幻人生	The Odd Life of Timothy Green	蒂莫西的奇異生活／提摩西·格林的古怪生活／綠孩子的天空(港)	劇情|喜劇|家庭|奇幻	tt1462769	db_3819871	Movie\2012\[2012][美]小芽的奇幻人生 The Odd Life of Timothy Green(劇情_喜劇_家庭_奇幻)(6.6)(tt1462769)
tt1922777	2012	美國	6.8	6.6	凶兆	Sinister	險惡／邪靈(港)	驚悚|恐怖	tt1922777	db_6875615	Movie\2012\[2012][美]凶兆 Sinister(驚悚_恐怖)(6.8)(tt1922777)
tt0454876	2012	美國	7.9	9.0	少年派的奇幻漂流	Life of Pi	少年Pi的奇幻漂流／漂流少年Pi	劇情|奇幻|冒險	tt0454876	db_1929463	Movie\2012\[2012][美]少年派的奇幻漂流 Life of Pi(劇情_奇幻_冒險)(7.9)(tt0454876)
tt2091473	2012	美國	6.6	6.9	心靈勇氣	Promised Land	應許之地／樂土／承諾之地／騙地謊言(港)	劇情	tt2091473	db_10468424	Movie\2012\[2012][美]心靈勇氣 Promised Land(劇情)(6.6)(tt2091473)
tt1748122	2012	美國	7.8	8.3	月升冒險王國	Moonrise Kingdom	月升王國／小學雞私奔記(港)／月亮升起的王國／月亮王國	劇情|兒童	tt1748122	db_5360889	Movie\2012\[2012][美]月升冒險王國 Moonrise Kingdom(劇情_兒童)(7.8)(tt1748122)
tt1656190	2012	美國	6.5	6.2	火線反擊	Safe	暫告安全／安全啦	動作|驚悚|犯罪	tt1656190	db_5151891	Movie\2012\[2012][美]火線反擊 Safe(動作_驚悚_犯罪)(6.5)(tt1656190)
tt1855199	2012	美國	7.6	7.9	火線赤子情	End of Watch	警戒結束／警戰實錄(港)	劇情|動作|犯罪	tt1855199	db_6128922	Movie\2012\[2012][美]火線赤子情 End of Watch(劇情_動作_犯罪)(7.6)(tt1855199)
tt1560747	2012	美國	7.1	7.1	世紀教主	The Master	大師／靈師	劇情	tt1560747	db_6433905	Movie\2012\[2012][美]世紀教主 The Master(劇情)(7.1)(tt1560747)
tt1716777	2012	美國	7.1	7.2	平凡人生	People Like Us	我們這樣的人／Welcome to People／天上掉下個姐姐／天降美姐	劇情	tt1716777	db_5323380	Movie\2012\[2012][美]平凡人生 People Like Us(劇情)(7.1)(tt1716777)
tt1817273	2012	美國	7.3	6.9	末路車神	The Place Beyond the Pines	松林外／松木以外的地方	劇情|犯罪	tt1817273	db_5966609	Movie\2012\[2012][美]末路車神 The Place Beyond the Pines(劇情_犯罪)(7.3)(tt1817273)
tt1667353	2012	美國	5.6	5.9	白雪公主之魔鏡魔鏡	Mirror Mirror	白雪公主／魔鏡 ﹡魔鏡：白雪公主決戰黑心皇后(港)／魔鏡，魔鏡	劇情|喜劇|奇幻|冒險	tt1667353	db_5967821	Movie\2012\[2012][美]白雪公主之魔鏡魔鏡 Mirror Mirror(劇情_喜劇_奇幻_冒險)(5.6)(tt1667353)
tt0837562	2012	美國	7.1	7.9	尖叫旅社	Hotel Transylvania	精靈旅社／怪物旅店／怪物旅社／怪物酒店／特蘭西瓦尼亞酒店／精靈旅店／鬼靈精怪大酒店(港)	喜劇|動畫|奇幻	tt0837562	db_3269068	Movie\2012\[2012][美]尖叫旅社 Hotel Transylvania(喜劇_動畫_奇幻)(7.1)(tt0837562)
tt1935179	2012	美國	7.4	7.9	汙泥	Mud	密西西比河上的瑪德／爛泥(港)／穆德／馬德	劇情	tt1935179	db_6800483	Movie\2012\[2012][美]汙泥 Mud(劇情)(7.4)(tt1935179)
tt2130321	2012	美國	7.9	7.6	西孟菲斯	West of Memphis	非法的正義	紀錄片	tt2130321	db_7058583	Movie\2012\[2012][美]西孟菲斯 West of Memphis(紀錄片)(7.9)(tt2130321)
tt2077851	2012	美國	6.8	6.6	伴我夢遊	Sleepwalk with Me	和我一起夢遊	劇情|喜劇|愛情	tt2077851	db_10466642	Movie\2012\[2012][美]伴我夢遊 Sleepwalk with Me(劇情_喜劇_愛情)(6.8)(tt2077851)
tt2205697	2012	美國	7.2	7.4	困在愛中	Stuck in Love	A Place for Me／Writers／作家／困於愛中	劇情|喜劇	tt2205697	db_10738134	Movie\2012\[2012][美]困在愛中 Stuck in Love(劇情_喜劇)(7.2)(tt2205697)
tt1853728	2012	美國	8.4	8.6	決殺令	Django Unchained	被解救的姜戈／奔放的強哥／強哥好強／被解放的姜戈／被解放的迪亞戈／解放的詹哥／鐵血枷鎖／黑殺令(港)	劇情|動作|西部|冒險	tt1853728	db_6307447	Movie\2012\[2012][美]決殺令 Django Unchained(劇情_動作_西部_冒險)(8.4)(tt1853728)
tt1024648	2012	美國	7.7	8.2	亞果出任務	Argo	逃離德黑蘭／ARGO - 救參任務(港)／逃離伊朗	劇情|驚悚|歷史	tt1024648	db_6549903	Movie\2012\[2012][美]亞果出任務 Argo(劇情_驚悚_歷史)(7.7)(tt1024648)
tt1217213	2012	美國	7.2	7.9	奇妙仙子：翅膀的祕密	Secret of the Wings	小叮噹：羽翼之謎／Tinker Bell and the Mysterious Winter Woods／Tinker Bell: A Winter Story／奇妙仙子：冬森林的祕密／小叮噹：冬日物語／廷克·貝爾：羽翼之謎	喜劇|動畫|奇幻|冒險	tt1217213	db_3036477	Movie\2012\[2012][美]奇妙仙子：翅膀的祕密 Secret of the Wings(喜劇_動畫_奇幻_冒險)(7.2)(tt1217213)
tt1790886	2012	美國	6.1	6.5	官賤對決	The Campaign	政壇混戰／選舉大戰／選舉風波／選戰／選賤瘋雲(港)	喜劇	tt1790886	db_6721894	Movie\2012\[2012][美]官賤對決 The Campaign(喜劇)(6.1)(tt1790886)
tt1535438	2012	美國	6.3	6.6	性福特訓班	Hope Springs	希望溫泉／大希望溫泉／愛情回春(港)	劇情|喜劇	tt1535438	db_5968304	Movie\2012\[2012][美]性福特訓班 Hope Springs(劇情_喜劇)(6.3)(tt1535438)
tt1866249	2012	美國	7.2	7.5	性福療程	The Sessions	親密治療／Six Sessions／The Surrogate／代理人／六次親密接觸／聖手回春(港)／破處	劇情	tt1866249	db_6875420	Movie\2012\[2012][美]性福療程 The Sessions(劇情)(7.2)(tt1866249)
tt1971352	2012	美國	6.4	6.5	服從	Compliance	快餐店陰質事件(港)	劇情|驚悚	tt1971352	db_10446625	Movie\2012\[2012][美]服從 Compliance(劇情_驚悚)(6.4)(tt1971352)
tt0443272	2012	美國	7.4	7.7	林肯	Lincoln	林肯傳	劇情|傳記|歷史	tt0443272	db_1889242	Movie\2012\[2012][美]林肯 Lincoln(劇情_傳記_歷史)(7.4)(tt0443272)
tt1217209	2012	美國	7.1	7.5	勇敢傳說	Brave	Bear and the Bow／勇敢／勇敢傳說之幻險森林(港)／勇敢的公主／熊與弓	喜劇|動畫|奇幻|冒險	tt1217209	db_3036473	Movie\2012\[2012][美]勇敢傳說 Brave(喜劇_動畫_奇幻_冒險)(7.1)(tt1217209)
tt2125435	2012	美國	7.3	7.6	南方野獸樂園	Beasts of the Southern Wild	南國野獸／南方的野獸／南荒的童話(港)／南蠻之地的野獸	劇情	tt2125435	db_7015714	Movie\2012\[2012][美]南方野獸樂園 Beasts of the Southern Wild(劇情)(7.3)(tt2125435)
tt1645155	2012	美國	6.1	6.0	叛諜追擊	The Expatriate	Erased／程式碼危機／叛諜殺機	動作|驚悚	tt1645155	db_6790253	Movie\2012\[2012][美]叛諜追擊 The Expatriate(動作_驚悚)(6.1)(tt1645155)
tt0903624	2012	美國	7.9	8.2	哈比人：意外旅程	The Hobbit：An Unexpected Journey	霍位元人1：意外之旅／The Hobbit: Part 1／哈比人：不思議之旅(港)／指環王前傳：霍位元人(上)	動作|奇幻|冒險	tt0903624	db_1966182	Movie\2012\[2012][美]哈比人：意外旅程 The Hobbit：An Unexpected Journey(動作_奇幻_冒險)(7.9)(tt0903624)
tt1839492	2012	美國	7.2	7.5	客製化女神	Ruby Sparks	戀戀書中人／Elle s'appelle Ruby／He loves me／書中字有夢女神(港)／他愛我／露比·斯帕克斯	喜劇|愛情|奇幻	tt1839492	db_5977478	Movie\2012\[2012][美]客製化女神 Ruby Sparks(喜劇_愛情_奇幻)(7.2)(tt1839492)
tt1646987	2012	美國	5.7	5.9	怒戰天神	Wrath of the Titans	諸神之怒／怒天戰神／狂．神．魔戰(港)／諸神之戰2：諸神之怒	動作|奇幻|冒險	tt1646987	db_4824515	Movie\2012\[2012][美]怒戰天神 Wrath of the Titans(動作_奇幻_冒險)(5.7)(tt1646987)
tt2101441	2012	美國	5.3	5.5	春假	Spring Breakers	放浪青春／春假學生／狂野青春(港)	劇情|犯罪	tt2101441	db_7052437	Movie\2012\[2012][美]春假 Spring Breakers(劇情_犯罪)(5.3)(tt2101441)
tt1045658	2012	美國	7.7	7.7	派特的幸福劇本	Silver Linings Playbook	烏雲背後的幸福線／一線希望／失戀自作業(港)／每朵烏雲背後都有陽光／閃開，讓我擁抱幸福	劇情|喜劇|愛情|家庭	tt1045658	db_3094909	Movie\2012\[2012][美]派特的幸福劇本 Silver Linings Playbook(劇情_喜劇_愛情_家庭)(7.7)(tt1045658)
tt1599348	2012	美國	6.8	6.9	狡兔計劃	Safe House	藏身之所／安全屋／滅口布局(港)／證人保護室	動作|驚悚	tt1599348	db_4301285	Movie\2012\[2012][美]狡兔計劃 Safe House(動作_驚悚)(6.8)(tt1599348)
tt1142977	2012	美國	7.0	7.5	科學怪犬	Frankenweenie	科學怪狗／怪誕復活狗(港)	喜劇|科幻|動畫|恐怖	tt1142977	db_2336783	Movie\2012\[2012][美]科學怪犬 Frankenweenie(喜劇_科幻_動畫_恐怖)(7.0)(tt1142977)
tt1446192	2012	美國	7.3	8.1	捍衛聯盟	Rise of the Guardians	守護者聯盟／五星大聯盟(港)／守護者／守護者的崛起	動畫|家庭|奇幻|冒險	tt1446192	db_3769423	Movie\2012\[2012][美]捍衛聯盟 Rise of the Guardians(動畫_家庭_奇幻_冒險)(7.3)(tt1446192)
tt1591479	2012	美國	6.5	7.6	海豹神兵：英勇行動	Act of Valor	勇者行動／勇舉／海豹突擊隊(港)	劇情|動作|戰爭	tt1591479	db_5157137	Movie\2012\[2012][美]海豹神兵：英勇行動 Act of Valor(劇情_動作_戰爭)(6.5)(tt1591479)
tt1596350	2012	美國	6.3	6.6	特務愛很大	This Means War	特工爭風／爭女特務王(港)／動真格／情敵大作戰／情敵大戰／情敵戰爭／特工爭鋒／這意味著開戰	喜劇|動作|愛情	tt1596350	db_4301278	Movie\2012\[2012][美]特務愛很大 This Means War(喜劇_動作_愛情)(6.3)(tt1596350)
tt0790724	2012	美國	7.0	6.2	神隱任務	Jack Reacher	俠探傑克／One Shot／Outlaw／一擊／完美嫌犯／射殺疑雲／傑克·理查爾／遊俠傑克／烈探狙擊(港)	動作|驚悚|犯罪	tt0790724	db_3231740	Movie\2012\[2012][美]神隱任務 Jack Reacher(動作_驚悚_犯罪)(7.0)(tt0790724)
tt1276104	2012	美國	7.4	6.9	迴路殺手	Looper	環形使者／時凶獵殺(港)	動作|科幻|驚悚	tt1276104	db_3179706	Movie\2012\[2012][美]迴路殺手 Looper(動作_科幻_驚悚)(7.4)(tt1276104)
tt1932767	2012	美國	7.5	8.2	梅西的世界	What Maisie Knew	梅奇知道什麼／單親小小姐(港)／梅茜所知／梅茜的世界	劇情	tt1932767	db_6511042	Movie\2012\[2012][美]梅西的世界 What Maisie Knew(劇情)(7.5)(tt1932767)
tt1433811	2012	美國	7.5	8.0	疏離世界	Disconnect	斷線／失連／掉線／斷了線(港)	劇情|驚悚	tt1433811	db_3725295	Movie\2012\[2012][美]疏離世界 Disconnect(劇情_驚悚)(7.5)(tt1433811)
tt1212450	2012	美國	7.3	7.3	野蠻正義	Lawless	無法無天／The Wettest County in the World／世界上最潮溼的村落／希望之鄉／溼地傳奇	劇情|犯罪|西部	tt1212450	db_3025809	Movie\2012\[2012][美]野蠻正義 Lawless(劇情_犯罪_西部)(7.3)(tt1212450)
tt1667310	2012	美國	6.3	6.2	陷阱	Deadfall	A Fuga／Blackbird／盜火雪嶺(港)	劇情|驚悚|犯罪	tt1667310	db_6040997	Movie\2012\[2012][美]陷阱 Deadfall(劇情_驚悚_犯罪)(6.3)(tt1667310)
tt2272350	2012	美國	6.4	0.0	棒球夥伴	The battery		劇情|恐怖	tt2272350	db_23116870	Movie\2012\[2012][美]棒球夥伴 The battery(劇情_恐怖)(6.4)(tt2272350)
tt1772341	2012	美國	7.7	8.7	無敵破壞王	Wreck-It Ralph	破壞王大冒險／破壞王拉爾夫	喜劇|動畫|奇幻|冒險	tt1772341	db_6534248	Movie\2012\[2012][美]無敵破壞王 Wreck-It Ralph(喜劇_動畫_奇幻_冒險)(7.7)(tt1772341)
tt1862079	2012	美國	7.0	6.5	超時空徵友啟事	Safety Not Guaranteed	安全沒有保障／安全無保障	喜劇|科幻	tt1862079	db_6875412	Movie\2012\[2012][美]超時空徵友啟事 Safety Not Guaranteed(喜劇_科幻)(7.0)(tt1862079)
tt1440129	2012	美國	5.8	6.6	超級戰艦	Battleship	戰艦／超級戰艦：異形海戰(港)	動作|科幻|冒險|災難	tt1440129	db_3742937	Movie\2012\[2012][美]超級戰艦 Battleship(動作_科幻_冒險_災難)(5.8)(tt1440129)
tt2066176	2012	美國	7.5	8.0	愛回來	Any Day Now	愛若此時／大愛同行(港)／現在任何一天／若此時	劇情|同性	tt2066176	db_6873747	Movie\2012\[2012][美]愛回來 Any Day Now(劇情_同性)(7.5)(tt2066176)
tt1606389	2012	美國	6.8	7.2	愛‧重來	The Vow	誓約／再說一次我願意(港)／海誓山盟／愛的誓言	劇情|愛情	tt1606389	db_5036969	Movie\2012\[2012][美]愛‧重來 The Vow(劇情_愛情)(6.8)(tt1606389)
tt1872818	2012	美國	6.7	7.4	愛情必修學	Liberal Arts	文科戀曲／校緣心曲(港)	劇情|喜劇|愛情|音樂	tt1872818	db_6757776	Movie\2012\[2012][美]愛情必修學 Liberal Arts(劇情_喜劇_愛情_音樂)(6.7)(tt1872818)
tt1259521	2012	美國	7.0	7.5	詭屋	The Cabin in the Woods	林中小屋／屍營旅舍(港)／林中屋	喜劇|懸疑|恐怖	tt1259521	db_3143676	Movie\2012\[2012][美]詭屋 The Cabin in the Woods(喜劇_懸疑_恐怖)(7.0)(tt1259521)
tt1840417	2012	美國	7.1	7.6	跨越世紀的情書	The Words	妙筆生花／千言萬語／文字欲(港)／詞語	劇情|愛情	tt1840417	db_6755346	Movie\2012\[2012][美]跨越世紀的情書 The Words(劇情_愛情)(7.1)(tt1840417)
tt1981677	2012	美國	7.2	7.4	歌喉贊	Pitch Perfect	完美音調／完美巨聲幫(港)／完美音高／絕對音感	喜劇|愛情|音樂	tt1981677	db_6957293	Movie\2012\[2012][美]歌喉贊 Pitch Perfect(喜劇_愛情_音樂)(7.2)(tt1981677)
tt0948470	2012	美國	7.0	7.3	蜘蛛人：驚奇再起	The Amazing Spider-Man	超凡蜘蛛俠／新蜘蛛俠／神奇蜘蛛俠／蜘蛛俠4／蜘蛛俠前傳／蜘蛛俠：驚世現新(港)	動作|科幻|冒險	tt0948470	db_2129132	Movie\2012\[2012][美]蜘蛛人：驚奇再起 The Amazing Spider-Man(動作_科幻_冒險)(7.0)(tt0948470)
tt1659337	2012	美國	8.0	7.9	壁花男孩	The Perks of Being a Wallflower	壁花少年／壁花之巔／少年自讀日記(港)	劇情|愛情	tt1659337	db_4847665	Movie\2012\[2012][美]壁花男孩 The Perks of Being a Wallflower(劇情_愛情)(8.0)(tt1659337)
tt1907668	2012	美國	7.3	7.3	機密真相	Flight	迫降航班／航班	劇情|災難	tt1907668	db_6390832	Movie\2012\[2012][美]機密真相 Flight(劇情_災難)(7.3)(tt1907668)
tt1990314	2012	美國	7.1	7.5	機器人與法蘭克	Robot and Frank	機器人與弗蘭克／我的機械人老友(港)／真芯伴侶	劇情|喜劇|科幻	tt1990314	db_6875402	Movie\2012\[2012][美]機器人與法蘭克 Robot and Frank(劇情_喜劇_科幻)(7.1)(tt1990314)
tt1386703	2012	美國	6.3	7.0	攔截記憶碼	Total Recall	全面回憶／新宇宙威龍(港)	動作|科幻|驚悚|冒險	tt1386703	db_3569911	Movie\2012\[2012][美]攔截記憶碼 Total Recall(動作_科幻_驚悚_冒險)(6.3)(tt1386703)
tt2097307	2012	美國	6.1	6.1	飈客找麻煩	Hit and Run	逃脫	喜劇|動作|愛情	tt2097307	db_10432325	Movie\2012\[2012][美]飈客找麻煩 Hit and Run(喜劇_動作_愛情)(6.1)(tt2097307)
tt0423455	2012	美國	6.3	6.7	戀上海明威	Hemingway & Gellhorn	海明威與蓋爾霍恩／戰地烽火情／海明威傳／海明威情史	劇情|愛情|傳記	tt0423455	db_2127789	Movie\2012\[2012][美]戀上海明威 Hemingway & Gellhorn(劇情_愛情_傳記)(6.3)(tt0423455)
tt1568338	2012	美國	6.6	7.2	驚天換日	Man on a Ledge	窗臺上的男人／天際100分鐘(港)／頂樓救援	驚悚|犯罪	tt1568338	db_4206477	Movie\2012\[2012][美]驚天換日 Man on a Ledge(驚悚_犯罪)(6.6)(tt1568338)
tt1924394	2012	英國	7.0	7.5	天使威士忌	The Angels' Share	天使的一份／La part des anges／智取威士忌(港)／讓天使來承擔	劇情|喜劇	tt1924394	db_6396294	Movie\2012\[2012][英]天使威士忌 The Angels' Share(劇情_喜劇)(7.0)(tt1924394)
tt1781769	2012	英國	6.6	7.1	安娜·卡列尼娜	Anna Karenina	貴族孽緣：安娜·卡列尼娜(港)	劇情|愛情	tt1781769	db_6110546	Movie\2012\[2012][英]安娜·卡列尼娜 Anna Karenina(劇情_愛情)(6.6)(tt1781769)
tt0857190	2012	英國	6.1	5.6	除暴安良	The Sweeney	特警搭檔	劇情|動作|犯罪	tt0857190	db_3073160	Movie\2012\[2012][英]除暴安良 The Sweeney(劇情_動作_犯罪)(6.1)(tt0857190)
tt1183919	2012	英國	8.0	8.7	馬利	Marley		紀錄片|音樂	tt1183919	db_2996706	Movie\2012\[2012][英]馬利 Marley(紀錄片_音樂)(8.0)(tt1183919)
tt1707386	2012	英國	7.6	8.5	悲慘世界	Les Misérables	Les Miserables／孤星淚(港)／音樂劇《悲慘世界》電影版	劇情|愛情|歌舞	tt1707386	db_6860160	Movie\2012\[2012][英]悲慘世界 Les Misérables(劇情_愛情_歌舞)(7.6)(tt1707386)
tt1343727	2012	英國	7.1	6.3	超時空戰警：重灌上陣	Dredd	特警判官／新特警判官3D	動作|科幻|驚悚|犯罪	tt1343727	db_3387483	Movie\2012\[2012][英]超時空戰警：重灌上陣 Dredd(動作_科幻_驚悚_犯罪)(7.1)(tt1343727)
tt1706593	2012	英國	7.1	6.9	超能失控	Chronicle	失控的超能少年／奪命異能(港)／慢性邪惡／編年史／超能力紀事	劇情|動作|科幻|驚悚	tt1706593	db_6053731	Movie\2012\[2012][英]超能失控 Chronicle(劇情_動作_科幻_驚悚)(7.1)(tt1706593)
tt1931533	2012	英國	7.2	7.7	瘋狗綁票令	Seven Psychopaths	七個神經病／七個變態／七個變態人格／七重人格／癲狗喪七(港)	喜劇|犯罪	tt1931533	db_6753166	Movie\2012\[2012][英]瘋狗綁票令 Seven Psychopaths(喜劇_犯罪)(7.2)(tt1931533)
tt1770734	2012	英國	6.2	6.5	影子舞者	Shadow Dancer	影舞者	劇情|驚悚	tt1770734	db_6081097	Movie\2012\[2012][英]影子舞者 Shadow Dancer(劇情_驚悚)(6.2)(tt1770734)
tt2297031	2012	紐西蘭	7.8	8.7	時間的風景	TimeScapes		紀錄片	tt2297031	db_10793719	Movie\2012\[2012][紐西蘭]時間的風景 TimeScapes(紀錄片)(7.8)(tt2297031)
tt2113822	2012	中國大陸	6.9	7.6	一九四二	1942	Back to 1942／溫故1942／溫故一九四二	劇情|歷史|戰爭|災難	tt2113822	db_6011805	Movie\2012\[2012][陸]一九四二 1942(劇情_歷史_戰爭_災難)(6.9)(tt2113822)
tt2296692	2012	中國大陸	6.6	6.1	第一次	First Time		愛情	tt2296692	db_7155083	Movie\2012\[2012][陸]第一次 First Time(愛情)(6.6)(tt2296692)
tt2259360	2012	中國大陸	6.5	7.3	搜尋	Caught in the Web		劇情|懸疑	tt2259360	db_6799191	Movie\2012\[2012][陸]搜尋 Caught in the Web(劇情_懸疑)(6.5)(tt2259360)
tt2171993	2012	香港	6.5	7.2	大追捕	Night Fall	Nightfall	劇情|動作|懸疑|驚悚|犯罪	tt2171993	db_6738735	Movie\2012\[2012][港]大追捕(劇情_動作_懸疑_驚悚_犯罪)(6.5)(tt2171993)
tt2308797	2012	香港	5.3	5.7	百家樂翻天	Mr. & Mrs. Gambler	爛賭夫鬥爛賭妻	喜劇|愛情	tt2308797	db_6514136	Movie\2012\[2012][港]百家樂翻天 Mr. & Mrs. Gambler(喜劇_愛情)(5.3)(tt2308797)
tt2186715	2012	香港	6.7	7.4	寒戰	Cold War	寒戰／Cold War 香港警察 兩種正義(日)	劇情|動作|犯罪	tt2186715	db_6890730	Movie\2012\[2012][港]寒戰 Cold War(劇情_動作_犯罪)(6.7)(tt2186715)
tt1396226	2012	義大利	7.4	7.8	摯愛永恆	Venuto Al Mondo	行至今生／Into the World／Twice Born／戀火浮生(港)／來到這個世上	劇情|愛情|戰爭	tt1396226	db_3602096	Movie\2012\[2012][義]摯愛永恆 Venuto Al Mondo(劇情_愛情_戰爭)(7.4)(tt1396226)
tt1996310	2012	德國	7.1	7.6	純真消逝的年代	Lore	少女洛荷／洛荷／蘿拉／蘿芮／黑屋	劇情|驚悚|戰爭	tt1996310	db_6970906	Movie\2012\[2012][德]純真消逝的年代 Lore(劇情_驚悚_戰爭)(7.1)(tt1996310)
tt1371111	2012	德國	7.4	8.0	雲圖	Cloud Atlas		劇情|科幻|懸疑	tt1371111	db_3530403	Movie\2012\[2012][德]雲圖 Cloud Atlas(劇情_科幻_懸疑)(7.4)(tt1371111)
tt1674773	2012	德國	7.1	8.1	漢娜鄂蘭：真理無懼	Hannah Arendt	漢娜·阿倫特	劇情|傳記	tt1674773	db_10748498	Movie\2012\[2012][德]漢娜鄂蘭：真理無懼 Hannah Arendt(劇情_傳記)(7.1)(tt1674773)
tt1954701	2012	德國	7.4	7.8	噢！柏林男孩	Oh Boy	啊，男孩／A Coffee in Berlin／噢，小夥／柏林男孩的一天／浪蕩美少年(港)	劇情|喜劇	tt1954701	db_10806395	Movie\2012\[2012][德]噢！柏林男孩 Oh Boy(劇情_喜劇)(7.4)(tt1954701)
tt2308725	2012	韓國	6.7	6.9	火車迷蹤案	Helpless	火車／화차／枕邊陌生人(港)	劇情|懸疑|恐怖	tt2308725	db_5908473	Movie\2012\[2012][韓]火車迷蹤案 Helpless(劇情_懸疑_恐怖)(6.7)(tt2308725)
